entity_name,entity_type,salty,umami,sweet,sour,bitter,notes
scarlet_bean_sprouted,ingredient_processed,0.0,0.2,0.4,0.1,0.2,Sprouting increases sweetness and reduces bitterness
scarlet_bean_toasted,ingredient_processed,0.1,0.3,0.5,0.0,0.4,Toasting increases sweetness and bitterness
scarlet_bean_canned,ingredient_processed,0.1,0.2,0.3,0.5,0.2,Canning increases sourness and reduces bitterness
pistachio,ingredient,0.0,0.107,0.35,0.117,0.408,"Category: Nut, Molecules: 103"
pistachio_roasted,ingredient_processed,0.1,0.2,0.5,0.0,0.4,"Heat causes Maillard reaction, enhancing sweetness and bitterness"
pistachio_salted,ingredient_processed,0.3,0.1,0.3,0.0,0.4,Salt addition increases saltiness
pistachio_blanched,ingredient_processed,0.0,0.1,0.4,0.0,0.2,Blanching reduces bitterness
pistachio_ground,ingredient_processed,0.0,0.2,0.4,0.0,0.3,"Grinding releases oils, enhancing sweetness and bitterness"
pistachio_fermented,ingredient_processed,0.0,0.2,0.2,0.5,0.1,Fermentation increases sourness
purslane,ingredient,0.0,0.105,0.379,0.105,0.358,"Category: Plant, Molecules: 95"
purslane_fermented,ingredient_processed,0.1,0.2,0.2,0.7,0.2,Lactic acid fermentation increases sourness and umami
purslane_pickled,ingredient_processed,0.2,0.1,0.2,0.8,0.1,Vinegar pickling enhances sourness
purslane_roasted,ingredient_processed,0.1,0.2,0.5,0.0,0.4,Roasting intensifies sweetness and bitterness
purslane_sauteed,ingredient_processed,0.1,0.2,0.4,0.1,0.3,Sautéing slightly increases bitterness
purslane_dried,ingredient_processed,0.1,0.1,0.4,0.0,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
red raspberry,ingredient,0.007,0.098,0.35,0.114,0.35,"Category: Berry, Molecules: 123"
red_raspberry_fermented,ingredient_processed,0.0,0.1,0.2,0.8,0.1,Fermentation increases sourness through lactic acid production
red_raspberry_dried,ingredient_processed,0.0,0.1,0.5,0.1,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
red_raspberry_jam,ingredient_processed,0.0,0.1,0.7,0.2,0.1,"Cooking with sugar caramelizes, enhancing sweetness"
red_raspberry_freeze_dried,ingredient_processed,0.0,0.1,0.4,0.1,0.3,Freeze-drying retains most taste compounds but intensifies them
black raspberry,ingredient,0.0,0.105,0.379,0.105,0.358,"Category: Berry, Molecules: 95"
black_raspberry_fermented,ingredient_processed,0.1,0.2,0.4,0.8,0.2,Fermentation increases sourness and umami
black_raspberry_dried,ingredient_processed,0.0,0.1,0.6,0.1,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
black_raspberry_jam,ingredient_processed,0.0,0.1,0.8,0.5,0.1,Cooking with sugar enhances sweetness and reduces sourness
black_raspberry_roasted,ingredient_processed,0.0,0.2,0.5,0.1,0.4,"Roasting caramelizes sugars, increasing sweetness and bitterness"
sorrel,ingredient,0.0,0.115,0.383,0.125,0.354,"Category: Herb, Molecules: 96"
sorrel_fermented,ingredient_processed,0.0,0.2,0.2,0.6,0.1,Lactic acid fermentation increases sourness
sorrel_pickled,ingredient_processed,0.1,0.1,0.2,0.8,0.1,Pickling adds sourness and saltiness
sorrel_roasted,ingredient_processed,0.0,0.2,0.5,0.0,0.4,Roasting enhances sweetness and bitterness
sorrel_blanched,ingredient_processed,0.0,0.1,0.2,0.0,0.1,Blanching reduces bitterness
sorrel_dried,ingredient_processed,0.0,0.2,0.5,0.0,0.4,"Drying concentrates flavors, enhancing sweetness and bitterness"
summer savory,ingredient,0.0,0.09,0.377,0.156,0.32,"Category: Herb, Molecules: 122"
summer_savory_fermented,ingredient_processed,0.0,0.1,0.2,0.6,0.2,Lactic acid fermentation increases sourness
summer_savory_dried,ingredient_processed,0.0,0.1,0.4,0.1,0.4,Drying intensifies sweetness and bitterness
summer_savory_sautéed,ingredient_processed,0.0,0.1,0.4,0.1,0.3,"Sautéing caramelizes sugars, enhancing sweetness and bitterness"
summer_savory_smoked,ingredient_processed,0.0,0.2,0.3,0.1,0.4,Smoking adds umami and bitterness
winter savory,ingredient,0.0,0.087,0.362,0.174,0.304,"Category: Herb, Molecules: 138"
winter_savory_fermented,ingredient_processed,0.0,0.1,0.2,0.6,0.1,Lactic acid fermentation increases sourness
winter_savory_dried,ingredient_processed,0.0,0.1,0.4,0.1,0.4,Drying intensifies flavors and increases bitterness
winter_savory_infused,ingredient_processed,0.0,0.2,0.4,0.1,0.1,Infusion releases more sweet and umami compounds
winter_savory_smoked,ingredient_processed,0.0,0.2,0.2,0.0,0.3,Smoke compounds add umami and slight bitterness
cherry tomato,ingredient,0.0,0.106,0.383,0.106,0.362,"Category: Berry, Molecules: 94"
cherry_tomato_fermented,ingredient_processed,0.1,0.2,0.2,0.8,0.1,Lactic acid fermentation increases sourness
cherry_tomato_sun-dried,ingredient_processed,0.0,0.2,0.6,0.0,0.4,Drying concentrates sugars and develops bitterness
cherry_tomato_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.4,Roasting caramelizes sugars and develops umami
cherry_tomato_pickled,ingredient_processed,0.2,0.1,0.1,0.9,0.1,Pickling adds sourness and saltiness
rowanberry,ingredient,0.0,0.106,0.383,0.106,0.351,"Category: Berry, Molecules: 94"
rowanberry_fermented,ingredient_processed,0.1,0.2,0.4,0.8,0.2,Fermentation increases sourness and umami
rowanberry_dried,ingredient_processed,0.0,0.1,0.5,0.0,0.5,Drying concentrates sugars (sweet) and bitter compounds
rowanberry_jam,ingredient_processed,0.1,0.2,0.8,0.2,0.1,Cooking with sugar enhances sweetness and reduces bitterness
rowanberry_smoked,ingredient_processed,0.1,0.3,0.4,0.0,0.4,Smoke compounds add umami and slight bitterness
sorghum,ingredient,0.0,0.117,0.383,0.117,0.351,"Category: Cereal, Molecules: 94"
sorghum_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Fermentation increases sourness and umami
sorghum_malted,ingredient_processed,0.1,0.5,0.4,0.1,0.2,Malting enhances sweetness and umami
sorghum_roasted,ingredient_processed,0.1,0.2,0.5,0.0,0.4,Roasting increases sweetness and bitterness
sorghum_popped,ingredient_processed,0.1,0.2,0.4,0.0,0.3,Popping enhances sweetness and reduces bitterness
dandelion,ingredient,0.0,0.108,0.371,0.118,0.363,"Category: Flower, Molecules: 102"
dandelion_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Lactic acid fermentation increases sourness and umami
dandelion_pickled,ingredient_processed,0.2,0.1,0.2,0.9,0.1,Vinegar pickling adds sourness and salt
dandelion_roasted,ingredient_processed,0.1,0.4,0.5,0.0,0.5,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
dandelion_blanched,ingredient_processed,0.0,0.1,0.2,0.0,0.2,Blanching reduces bitterness
dandelion_sauteed,ingredient_processed,0.1,0.3,0.4,0.0,0.4,"Sautéing caramelizes sugars, enhancing sweetness and bitterness"
dandelion_dried,ingredient_processed,0.1,0.2,0.4,0.0,0.4,"Drying concentrates flavors, enhancing sweetness and bitterness"
linden,ingredient,0.0,0.092,0.394,0.147,0.312,"Category: Herb, Molecules: 109"
linden_fermented,ingredient_processed,0.0,0.1,0.2,0.6,0.1,Fermentation increases sourness and umami
linden_pickled,ingredient_processed,0.1,0.05,0.2,0.8,0.1,Pickling adds sourness and salt
linden_roasted,ingredient_processed,0.0,0.1,0.5,0.0,0.4,Roasting enhances sweetness and bitterness
linden_smoked,ingredient_processed,0.0,0.2,0.1,0.0,0.5,Smoking adds bitterness and slight umami
linden_dried,ingredient_processed,0.0,0.1,0.4,0.0,0.3,"Drying concentrates flavors, increasing sweetness and bitterness"
small leaf linden,ingredient,0.0,0.108,0.387,0.108,0.344,"Category: Plant, Molecules: 93"
small_leaf_linden_fermented,ingredient_processed,0.1,0.3,0.2,0.7,0.2,Lactic acid fermentation increases sourness and umami
small_leaf_linden_pickled,ingredient_processed,0.2,0.1,0.2,0.8,0.1,Vinegar pickling adds sourness
small_leaf_linden_roasted,ingredient_processed,0.1,0.2,0.5,0.0,0.4,Roasting increases sweetness and bitterness
small_leaf_linden_dried,ingredient_processed,0.1,0.2,0.4,0.1,0.3,"Drying concentrates flavors, slightly increasing sweetness and bitterness"
wheat,ingredient,0.007,0.107,0.348,0.134,0.375,"Category: Cereal, Molecules: 112"
wheat_fermented,ingredient_processed,0.0,0.2,0.4,0.8,0.1,"Yeast fermentation produces ethanol and carbon dioxide, increasing sweetness and sourness"
wheat_pickled,ingredient_processed,0.1,0.1,0.2,0.9,0.1,Acetic acid pickling adds sourness and salt
wheat_roasted,ingredient_processed,0.0,0.3,0.5,0.0,0.5,Maillard reaction creates savory-sweet compounds and bitterness
wheat_bread,ingredient_processed,0.0,0.2,0.5,0.0,0.1,"Baking converts starch to sugars, enhancing sweetness"
wheat_wholegrain,ingredient_processed,0.0,0.2,0.4,0.1,0.4,Whole grain processing retains more bitter tannins and phytic acid
wheat_malted,ingredient_processed,0.0,0.4,0.6,0.1,0.1,"Malting germinates and sprouts the grain, increasing sweetness and umami"
sparkleberry,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Berry, Molecules: 92"
sparkleberry_fermented,ingredient_processed,0.0,0.2,0.2,0.6,0.1,Fermentation increases sourness and umami
sparkleberry_dried,ingredient_processed,0.0,0.1,0.5,0.0,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
sparkleberry_jam,ingredient_processed,0.0,0.1,0.7,0.2,0.1,"Cooking with sugar caramelizes, enhancing sweetness"
sparkleberry_smoked,ingredient_processed,0.0,0.3,0.2,0.0,0.4,Smoke compounds add umami and slight bitterness
common verbena,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Herb, Molecules: 93"
common_verbena_fermented,ingredient_processed,0.0,0.2,0.1,0.6,0.1,Fermentation increases sourness and umami
common_verbena_dried,ingredient_processed,0.0,0.2,0.5,0.0,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
common_verbena_infused,ingredient_processed,0.0,0.3,0.2,0.1,0.1,Infusion releases more bitter and umami compounds
adzuki bean,ingredient,0.0,0.113,0.371,0.124,0.371,"Category: Legume, Molecules: 97"
adzuki_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Fermentation increases sourness and umami
adzuki_sprouted,ingredient_processed,0.0,0.2,0.4,0.1,0.3,Sprouting increases sweetness and bitterness
adzuki_tofu,ingredient_processed,0.1,0.2,0.5,0.0,0.1,Tofu production reduces bitterness and increases sweetness
adzuki_roasted,ingredient_processed,0.1,0.2,0.5,0.0,0.4,Roasting increases sweetness and bitterness
adzuki_salted,ingredient_processed,0.5,0.2,0.2,0.0,0.2,Salting increases saltiness and reduces bitterness
gram bean,ingredient,0.0,0.105,0.379,0.105,0.358,"Category: Legume, Molecules: 95"
gram_bean_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Fermentation increases sourness and umami
gram_bean_sprouted,ingredient_processed,0.0,0.2,0.4,0.1,0.2,Sprouting increases sweetness and reduces bitterness
gram_bean_tofu,ingredient_processed,0.1,0.3,0.5,0.0,0.1,Tofu production reduces bitterness and increases sweetness
gram_bean_roasted,ingredient_processed,0.1,0.2,0.5,0.0,0.4,Roasting increases sweetness and bitterness
gram_bean_salted,ingredient_processed,0.5,0.2,0.2,0.0,0.2,Salting increases saltiness and reduces bitterness
mung bean,ingredient,0.0,0.11,0.37,0.12,0.37,"Category: Legume, Molecules: 100"
mung_bean_sprouted,ingredient_processed,0.0,0.2,0.4,0.6,0.1,"Sprouting increases enzymatic activity, creating sugars (sweet) and acids (sour)"
mung_bean_fermented,ingredient_processed,0.0,0.3,0.2,0.7,0.2,Fermentation increases sourness and umami
mung_bean_tofu,ingredient_processed,0.1,0.2,0.6,0.0,0.1,Tofu production reduces bitterness and increases sweetness
mung_bean_sprouted_toasted,ingredient_processed,0.0,0.3,0.5,0.2,0.3,"Toasting sprouts creates Maillard reaction products (umami, sweet, bitter)"
climbing bean,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Legume, Molecules: 92"
climbing_bean_fermented,ingredient_processed,0.1,0.3,0.2,0.7,0.2,Fermentation increases sourness and umami
climbing_bean_pickled,ingredient_processed,0.2,0.1,0.2,0.8,0.1,Pickling adds sourness and salt
climbing_bean_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.4,Roasting enhances sweetness and bitterness
climbing_bean_blanched,ingredient_processed,0.0,0.1,0.2,0.0,0.1,Blanching reduces bitterness
climbing_bean_sprouted,ingredient_processed,0.0,0.2,0.4,0.1,0.1,Sprouting increases sweetness
muscadine grape,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Fruit, Molecules: 92"
muscadine_grape_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Alcohol fermentation increases sourness and umami
muscadine_grape_dried,ingredient_processed,0.0,0.2,0.6,0.1,0.4,Drying concentrates sugars (sweet) and reduces water content
muscadine_grape_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.5,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
muscadine_grape_jam,ingredient_processed,0.1,0.2,0.7,0.3,0.2,"Cooking with sugar and acid (e.g., lemon juice) increases sweetness and sourness"
bayberry,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Berry, Molecules: 92"
bayberry_fermented,ingredient_processed,0.1,0.2,0.4,0.6,0.2,Fermentation increases sourness and umami
bayberry_dried,ingredient_processed,0.0,0.1,0.5,0.1,0.4,Drying concentrates sugars (sweet) and tannins (bitter)
bayberry_jam,ingredient_processed,0.1,0.2,0.7,0.3,0.1,Cooking with sugar enhances sweetness and reduces bitterness
bayberry_roasted,ingredient_processed,0.1,0.2,0.4,0.1,0.5,"Roasting caramelizes sugars, increasing sweetness and bitterness"
elliott's blueberry,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Berry, Molecules: 92"
elliott's_blueberry_fermented,ingredient_processed,0.0,0.2,0.2,0.8,0.1,Lactic acid fermentation increases sourness
elliott's_blueberry_dried,ingredient_processed,0.0,0.2,0.6,0.0,0.5,Drying concentrates sugars (sweet) and tannins (bitter)
elliott's_blueberry_jam,ingredient_processed,0.0,0.2,0.8,0.4,0.1,"Cooking with sugar caramelizes, enhancing sweetness"
elliott's_blueberry_freeze_dried,ingredient_processed,0.0,0.1,0.4,0.0,0.4,Freeze-drying retains most taste compounds but intensifies bitterness
canada blueberry,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Berry, Molecules: 92"
canada_blueberry_fermented,ingredient_processed,0.1,0.2,0.4,0.8,0.2,Fermentation increases sourness and umami
canada_blueberry_dried,ingredient_processed,0.0,0.2,0.6,0.0,0.5,Drying concentrates sugars (sweet) and tannins (bitter)
canada_blueberry_jam,ingredient_processed,0.1,0.2,0.8,0.4,0.1,Cooking with sugar enhances sweetness and reduces sourness
canada_blueberry_smoked,ingredient_processed,0.1,0.3,0.4,0.1,0.5,Smoke compounds add umami and bitterness
buffalo currant,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Fruit, Molecules: 92"
buffalo_currant_dried,ingredient_processed,0.0,0.2,0.5,0.1,0.4,Drying concentrates sugars (sweet) and reduces water content
buffalo_currant_fermented,ingredient_processed,0.0,0.3,0.2,0.8,0.1,Fermentation increases sourness and umami
buffalo_currant_jam,ingredient_processed,0.0,0.2,0.7,0.5,0.1,Cooking with sugar and acid creates a sweet-sour balance
buffalo_currant_smoked,ingredient_processed,0.0,0.4,0.4,0.1,0.3,Smoke compounds add umami and slight bitterness
deerberry,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Berry, Molecules: 92"
deerberry_fermented,ingredient_processed,0.1,0.2,0.2,0.8,0.1,Fermentation increases sourness through lactic acid production
deerberry_dried,ingredient_processed,0.0,0.1,0.5,0.0,0.5,Drying concentrates sugars (sweet) and tannins (bitter)
deerberry_jam,ingredient_processed,0.0,0.2,0.8,0.2,0.1,Cooking with sugar and acid (fruit juice) enhances sweetness and sourness
deerberry_smoked,ingredient_processed,0.1,0.3,0.2,0.0,0.4,Smoke compounds add umami and slight bitterness
ginseng,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Vegetable Root, Molecules: 92"
ginseng_fermented,ingredient_processed,0.1,0.3,0.2,0.7,0.2,Fermentation increases sourness and umami
ginseng_pickled,ingredient_processed,0.2,0.1,0.2,0.8,0.1,Pickling enhances sourness and saltiness
ginseng_roasted,ingredient_processed,0.1,0.4,0.5,0.0,0.4,Roasting intensifies sweetness and bitterness
ginseng_dried,ingredient_processed,0.0,0.2,0.5,0.0,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
longan,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Plant, Molecules: 93"
longan_fermented,ingredient_processed,0.0,0.2,0.2,0.6,0.1,Fermentation increases sourness and umami
longan_dried,ingredient_processed,0.0,0.1,0.5,0.0,0.4,Drying concentrates sugars and increases bitterness
longan_roasted,ingredient_processed,0.0,0.2,0.5,0.0,0.4,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
longan_candied,ingredient_processed,0.0,0.1,0.8,0.0,0.1,"Candying coats with sugar, increasing sweetness"
pepper c. baccatum,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Vegetable, Molecules: 92"
pepper_c_baccatum_fermented,ingredient_processed,0.1,0.3,0.2,0.7,0.2,Lactic acid fermentation increases sourness
pepper_c_baccatum_pickled,ingredient_processed,0.2,0.1,0.2,0.8,0.2,Vinegar pickling adds sourness and salt
pepper_c_baccatum_roasted,ingredient_processed,0.1,0.4,0.5,0.0,0.5,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
pepper_c_baccatum_sauteed,ingredient_processed,0.1,0.3,0.4,0.1,0.3,Sautéing softens the vegetable and slightly enhances sweetness
pepper_c_baccatum_dried,ingredient_processed,0.1,0.2,0.4,0.0,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
pepper_c_baccatum_smoked,ingredient_processed,0.2,0.4,0.3,0.0,0.4,Smoking adds umami and slight bitterness
pepper c. chinense,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Vegetable, Molecules: 92"
pepper_c_chinense_fermented,ingredient_processed,0.1,0.3,0.2,0.7,0.2,Lactic acid fermentation increases sourness
pepper_c_chinense_pickled,ingredient_processed,0.2,0.1,0.2,0.8,0.2,Vinegar pickling adds sourness and salt
pepper_c_chinense_roasted,ingredient_processed,0.1,0.4,0.5,0.0,0.5,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
pepper_c_chinense_sauteed,ingredient_processed,0.1,0.3,0.4,0.1,0.3,Sautéing softens the vegetable and slightly enhances sweetness
pepper_c_chinense_dried,ingredient_processed,0.1,0.2,0.4,0.0,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
pepper_c_chinense_grilled,ingredient_processed,0.1,0.4,0.5,0.0,0.5,"Grilling caramelizes sugars, enhancing sweetness and bitterness"
pepper_c_chinense_caramelized,ingredient_processed,0.1,0.4,0.6,0.0,0.3,Caramelization creates sweet-savory compounds
rambutan,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Fruit, Molecules: 93"
rambutan_fermented,ingredient_processed,0.0,0.2,0.2,0.6,0.1,Fermentation increases sourness and umami
